CO_PER_ROL,CONAME,CEOANN,AGE,TDC2,GVKEY,EXECID,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,SICDESC,INDDESC,SPCODE,TICKER,SPINDEX,SIC
34806,AMGEN INC,CEO,50,13649.807,001602,33199,2013,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,51,17776.517,001602,33199,2014,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,52,25377.251,001602,33199,2015,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,53,21739.573,001602,33199,2016,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,54,13299.815,001602,33199,2017,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,55,14805.272,001602,33199,2018,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,56,15412.808,001602,33199,2019,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,57,36103.475,001602,33199,2020,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,58,30245.064,001602,33199,2021,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,59,16626.019,001602,33199,2022,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
34806,AMGEN INC,CEO,60,17869.936,001602,33199,2023,2012-05-23,,,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biotechnology,SP,AMGN,3520,2836
33925,ANALOG DEVICES INC,CEO,53,3754.286,001632,32412,2013,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,54,7160.082,001632,32412,2014,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,55,8556.386,001632,32412,2015,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,56,5516.51,001632,32412,2016,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,57,11946.424,001632,32412,2017,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,58,17164.529,001632,32412,2018,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,59,13765.891,001632,32412,2019,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,60,12158.738,001632,32412,2020,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,61,37688.816,001632,32412,2021,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,62,24368.964,001632,32412,2022,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
33925,ANALOG DEVICES INC,CEO,63,25982.066,001632,32412,2023,2013-03-29,,2013-05-01,SEMICONDUCTORS AND RELATED DEVICES,Semiconductors,SP,ADI,4530,3674
2691,APA CORP,CEO,64,9246.516,001678,03994,2013,2002-05-01,1988-01-01,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
2691,APA CORP,CEO,65,10200.472,001678,03994,2014,2002-05-01,1988-01-01,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,48,15154.501,001678,47228,2015,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,49,12070.699,001678,47228,2016,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,50,12844.135,001678,47228,2017,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,51,13612.203,001678,47228,2018,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,52,14287.301,001678,47228,2019,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,53,14321.225,001678,47228,2020,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,54,15040.708,001678,47228,2021,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,55,13627.269,001678,47228,2022,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
50448,APA CORP,CEO,56,8526.547,001678,47228,2023,2015-01-20,,,CRUDE PETROLEUM AND NATURAL GAS,Oil & Gas Exploration & Production,SP,APA,1010,1311
15741,APPLE INC,CEO,52,4252.727,001690,11717,2013,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,53,9222.638,001690,11717,2014,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,54,10281.327,001690,11717,2015,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,55,8747.719,001690,11717,2016,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,56,12825.066,001690,11717,2017,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,57,15682.219,001690,11717,2018,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,58,11555.466,001690,11717,2019,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,59,14769.259,001690,11717,2020,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,60,98734.393,001690,11717,2021,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,61,99420.097,001690,11717,2022,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
15741,APPLE INC,CEO,62,63209.845,001690,11717,2023,2011-08-24,1998-02-01,,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,"Technology Hardware, Storage & Peripherals",SP,AAPL,4520,3663
26646,APPLIED MATERIALS INC,CEO,63,14243.31,001704,25876,2013,2003-04-30,2003-04-01,2013-09-01,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,57,25826.414,001704,13932,2014,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,58,18092.808,001704,13932,2015,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,59,19680.422,001704,13932,2016,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,60,15322.705,001704,13932,2017,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,61,14064.54,001704,13932,2018,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,62,14072.395,001704,13932,2019,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,63,63340.387,001704,13932,2020,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,64,35265.559,001704,13932,2021,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,65,20399.972,001704,13932,2022,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
46415,APPLIED MATERIALS INC,CEO,66,26854.544,001704,13932,2023,2013-09-01,,,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",Semiconductor Materials & Equipment,SP,AMAT,4530,3559
31699,ARCHER-DANIELS-MIDLAND CO,CEO,60,5901.34,001722,24742,2013,2006-04-27,,2015-01-01,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
31699,ARCHER-DANIELS-MIDLAND CO,CEO,61,10275.591,001722,24742,2014,2006-04-27,,2015-01-01,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,54,6054.116,001722,41788,2015,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,55,8683.866,001722,41788,2016,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,56,3632.46,001722,41788,2017,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,57,19603.616,001722,41788,2018,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,58,18680.965,001722,41788,2019,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,59,27175.86,001722,41788,2020,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,60,23448.997,001722,41788,2021,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,61,69635.826,001722,41788,2022,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
44352,ARCHER-DANIELS-MIDLAND CO,CEO,62,6377.431,001722,41788,2023,2015-01-01,,,FATS AND OILS,Agricultural Products & Services,SP,ADM,3020,2070
25457,AUTODESK INC,CEO,56,40104.178,001878,24798,2013,2006-05-01,1993-09-01,2017-02-08,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
25457,AUTODESK INC,CEO,57,12941.581,001878,24798,2014,2006-05-01,1993-09-01,2017-02-08,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
25457,AUTODESK INC,CEO,58,12176.677,001878,24798,2015,2006-05-01,1993-09-01,2017-02-08,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
25457,AUTODESK INC,CEO,59,21147.738,001878,24798,2016,2006-05-01,1993-09-01,2017-02-08,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
47499,AUTODESK INC,CEO,55,17394.392,001878,44608,2017,2017-02-08,,2017-06-19,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
53144,AUTODESK INC,CEO,54,9021.758,001878,49611,2018,2017-02-08,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
53144,AUTODESK INC,CEO,55,11569.658,001878,49611,2019,2017-02-08,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
53144,AUTODESK INC,CEO,56,15756.363,001878,49611,2020,2017-02-08,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
53144,AUTODESK INC,CEO,57,22095.521,001878,49611,2021,2017-02-08,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
53144,AUTODESK INC,CEO,58,17600.752,001878,49611,2022,2017-02-08,,,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Application Software,SP,ADSK,4510,7370
38270,AUTOMATIC DATA PROCESSING,CEO,49,5884.516,001891,36251,2013,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,50,8689.778,001891,36251,2014,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,51,10466.328,001891,36251,2015,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,52,9468.518,001891,36251,2016,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,53,12877.174,001891,36251,2017,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,54,15426.119,001891,36251,2018,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,55,23029.627,001891,36251,2019,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,56,23827.845,001891,36251,2020,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,57,17553.166,001891,36251,2021,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,58,26213.386,001891,36251,2022,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
38270,AUTOMATIC DATA PROCESSING,CEO,59,44791.878,001891,36251,2023,2011-11-08,,2023-01-01,COMPUTER PROCESSING AND DATA PREPARATION AND PROCE,Human Resource & Employment Services,SP,ADP,2020,7374
18475,AVERY DENNISON CORP,CEO,58,8469.862,001913,18509,2013,2005-05-02,,2016-05-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
18475,AVERY DENNISON CORP,CEO,59,7332.591,001913,18509,2014,2005-05-02,,2016-05-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
18475,AVERY DENNISON CORP,CEO,60,19555.784,001913,18509,2015,2005-05-02,,2016-05-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,45,9817.598,001913,40785,2016,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,46,13662.078,001913,40785,2017,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,47,8709.697,001913,40785,2018,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,48,7987.008,001913,40785,2019,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,49,8245.248,001913,40785,2020,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,50,11771.241,001913,40785,2021,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,51,9107.739,001913,40785,2022,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
43265,AVERY DENNISON CORP,CEO,52,9694.296,001913,40785,2023,2016-05-01,,2023-09-01,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, EXCEPT CO",Paper & Plastic Packaging Products & Materials,SP,AVY,1510,2670
32263,BALL CORP,CEO,48,6115.016,001988,30913,2013,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,49,9539.035,001988,30913,2014,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,50,7072.296,001988,30913,2015,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,51,9104.573,001988,30913,2016,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,52,14427.754,001988,30913,2017,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,53,20199.794,001988,30913,2018,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,54,33838.946,001988,30913,2019,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,55,53746.981,001988,30913,2020,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
32263,BALL CORP,CEO,56,10486.526,001988,30913,2021,2011-01-26,,2022-04-27,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
59850,BALL CORP,CEO,49,4645.394,001988,54890,2022,2022-04-27,,,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
59850,BALL CORP,CEO,50,6244.409,001988,54890,2023,2022-04-27,,,METAL CANS,"Metal, Glass & Plastic Containers",SP,BALL,1510,3411
14209,BANK OF NEW YORK MELLON CORP,CEO,61,9077.797,002019,14581,2013,2011-08-31,,2017-07-17,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
14209,BANK OF NEW YORK MELLON CORP,CEO,62,5785.839,002019,14581,2014,2011-08-31,,2017-07-17,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
14209,BANK OF NEW YORK MELLON CORP,CEO,63,16137.399,002019,14581,2015,2011-08-31,,2017-07-17,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
14209,BANK OF NEW YORK MELLON CORP,CEO,64,12896.147,002019,14581,2016,2011-08-31,,2017-07-17,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
14209,BANK OF NEW YORK MELLON CORP,CEO,65,18214.155,002019,14581,2017,2011-08-31,,2017-07-17,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
59852,BANK OF NEW YORK MELLON CORP,CEO,53,9403.385,002019,20948,2018,2017-07-17,,2019-09-27,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
59852,BANK OF NEW YORK MELLON CORP,CEO,54,14274.237,002019,20948,2019,2017-07-17,,2019-09-27,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
32238,BANK OF NEW YORK MELLON CORP,CEO,63,9093.314,002019,30890,2020,2019-09-27,,2022-08-31,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
32238,BANK OF NEW YORK MELLON CORP,CEO,64,14128.042,002019,30890,2021,2019-09-27,,2022-08-31,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
32238,BANK OF NEW YORK MELLON CORP,CEO,65,13918.476,002019,30890,2022,2019-09-27,,2022-08-31,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
65152,BANK OF NEW YORK MELLON CORP,CEO,51,10332.869,002019,59428,2023,2022-08-31,,,COMMERCIAL BANKS,Asset Management & Custody Banks,SP,BK,4020,6020
28583,BAXTER INTERNATIONAL INC,CEO,62,39905.322,002086,14299,2013,2004-04-19,2004-04-19,2016-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
28583,BAXTER INTERNATIONAL INC,CEO,63,8293.921,002086,14299,2014,2004-04-19,2004-04-19,2016-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
28583,BAXTER INTERNATIONAL INC,CEO,64,11753.924,002086,14299,2015,2004-04-19,2004-04-19,2016-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,54,5813.945,002086,26835,2016,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,55,9748.534,002086,26835,2017,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,56,10745.135,002086,26835,2018,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,57,8767.014,002086,26835,2019,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,58,9744.972,002086,26835,2020,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,59,10191.36,002086,26835,2021,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,60,10827.749,002086,26835,2022,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
52422,BAXTER INTERNATIONAL INC,CEO,61,11151.501,002086,26835,2023,2015-10-28,,2015-11-20,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BAX,3510,3841
20679,BECTON DICKINSON & CO,CEO,60,7226.832,002111,20526,2013,2011-10-01,,2020-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BDX,3510,3841
20679,BECTON DICKINSON & CO,CEO,61,9307.688,002111,20526,2014,2011-10-01,,2020-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BDX,3510,3841
20679,BECTON DICKINSON & CO,CEO,62,8133.521,002111,20526,2015,2011-10-01,,2020-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BDX,3510,3841
20679,BECTON DICKINSON & CO,CEO,63,17903.475,002111,20526,2016,2011-10-01,,2020-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BDX,3510,3841
20679,BECTON DICKINSON & CO,CEO,64,8632.861,002111,20526,2017,2011-10-01,,2020-01-01,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Health Care Equipment,SP,BDX,3510,3841
